,Unnamed: 0,road,km,type,name,length,condition,lat,lon,model_type,id
261,131.0,N1,420.952,Box Culvert,DAIM PARA CULVERT,1.25,C,21.1619757444915,92.1523314669491,bridge,261
262,,N1,420.779,link,link,349.0,A,21.163481775370748,92.15226076941204,link,262
263,132.0,N1,420.606,Box Culvert,DAIM PARA CULVERT,4.6,A,21.16498780625,92.152190071875,bridge,263
264,,N1,420.5715,link,link,73.0,A,21.16528018296685,92.15219913692559,link,264
265,133.0,N1,420.537,Box Culvert,DAIM PARA CULVERT,3.0,C,21.1655725596837,92.1522082019762,bridge,265
266,,N1,420.4715,link,link,137.0,A,21.1661189539525,92.15227292529639,link,266
267,134.0,N1,420.406,RCC Girder Bridge,DAIM PARA BRIDGE,9.3,B,21.1666653482213,92.1523376486166,bridge,267
268,,N1,420.293,link,link,232.0,A,21.16744913956515,92.15274181521735,link,268
269,135.0,N1,420.18,Box Culvert,JAM TOLI BOX CULVERT,3.0,A,21.168232930909,92.1531459818181,bridge,269
270,,N1,420.1365,link,link,93.0,A,21.168527147389952,92.15340418897355,link,270
271,136.0,N1,420.093,RCC Girder Bridge,Jam Toli Bridge,9.4,C,21.1688213638709,92.153662396129,bridge,271
272,,N1,419.9865,link,link,233.0,A,21.1695968570383,92.15420058633609,link,272
273,137.0,N1,419.88,RCC Girder Bridge,CHANG KHALI BRIDGE,31.1,B,21.1703723502057,92.1547387765432,bridge,273
274,,N1,419.755,link,link,270.0,A,21.1714275782943,92.15501640476094,link,274
275,138.0,N1,419.63,RCC Girder Bridge,CHANG KHALI BRIDGE,9.4,C,21.1724828063829,92.1552940329787,bridge,275
276,,N1,419.454,link,link,381.0,A,21.1739518081297,92.15577332327945,link,276
277,139.0,N1,419.278,RCC Girder Bridge,Thang Khali Bridge,48.2,D,21.1754208098765,92.1562526135802,bridge,277
278,,N1,419.15700000000004,link,link,268.0,A,21.176418983288748,92.1566449124602,link,278
279,140.0,N1,419.036,Box Culvert,THANG KHALI BOX CULVERT,3.1,B,21.177417156701,92.1570372113402,bridge,279
280,,N1,418.898,link,link,279.0,A,21.1785619337153,92.15743413378165,link,280
281,141.0,N1,418.76,Box Culvert,THANGKHALI BOX CULVERT,3.1,C,21.1797067107296,92.1578310562231,bridge,281
282,,N1,418.4955,link,link,531.0,A,21.181840571101553,92.1585668505722,link,282
283,142.0,N1,418.231,Box Culvert,GOGU GONA,1.2,A,21.1839744314735,92.1593026449213,bridge,283
284,,N1,417.7605,link,link,949.0,A,21.1864331832422,92.16259000036,link,284
285,143.0,N1,417.29,RCC Girder Bridge,BALUKHAKI,15.4,D,21.1888919350109,92.1658773557987,bridge,285
286,,N1,417.12800000000004,link,link,336.0,A,21.1898325169307,92.16697383786101,link,286
287,144.0,N1,416.966,RCC Girder Bridge,BALUKHALI,9.4,B,21.1907730988505,92.1680703199233,bridge,287
288,,N1,416.65999999999997,link,link,618.0,A,21.1930443147145,92.1692888930195,link,288
289,145.0,N1,416.354,Box Culvert,BAKUHHALI KASHAMIA,3.0,A,21.1953155305785,92.1705074661157,bridge,289
290,,N1,416.20550000000003,link,link,318.0,A,21.196473974581252,92.1705423653587,link,290
291,146.0,N1,416.057,RCC Girder Bridge,Balukali Old bus Stand Bridge,38.7,C,21.197632418584,92.1705772646017,bridge,291
292,,N1,415.81550000000004,link,link,504.0,A,21.199799795914352,92.1704889661718,link,292
293,147.0,N1,415.574,Box Culvert,BALUKHALI KASTOM,3.1,A,21.2019671732447,92.1704006677419,bridge,293
294,,N1,415.435,link,link,281.0,A,21.2031540802656,92.17037869677415,link,294
295,148.0,N1,415.296,Slab Culvert,BALUKHALI-2 SLAB,2.2,A,21.2043409872865,92.1703567258064,bridge,295
296,,N1,415.176,link,link,244.0,A,21.205322857822352,92.17018737185839,link,296
297,149.0,N1,415.056,Box Culvert,BALAKHALI TV CENTER,6.4,A,21.2063047283582,92.1700180179104,bridge,297
298,,N1,414.528,link,link,1060.0,A,21.210367794791303,92.16821238140415,link,298
299,150.0,N1,414.0,Slab Culvert,KOSUKONA,2.2,A,21.2144308612244,92.1664067448979,bridge,299
300,,N1,413.95050000000003,link,link,101.0,A,21.214683412244852,92.16597897397955,link,300
301,151.0,N1,413.901,Slab Culvert,KUTUNG PALANG SLAB,1.8,A,21.2149359632653,92.1655512030612,bridge,301
302,,N1,413.7805,link,link,243.0,A,21.215473774701948,92.1646076797484,link,302
303,152.0,N1,413.66,Slab Culvert,KATU PALLANG SLAB,2.0,A,21.2160115861386,92.1636641564356,bridge,303
304,,N1,413.545,link,link,232.0,A,21.216693817194297,92.1630740740928,link,304
305,153.0,N1,413.43,Slab Culvert,KASHO - BINNAI SLAB,2.1,C,21.21737604825,92.16248399175,bridge,305
306,,N1,413.3325,link,link,202.0,A,21.218168065125,92.162280874875,link,306
307,154.0,N1,413.235,Steel Beam & RCC Slab,KOSHO - BINNA - BRIDGE,10.9,C,21.218960082,92.162077758,bridge,307
308,,N1,413.08299999999997,link,link,311.0,A,21.22024002887875,92.16189050854544,link,308
309,155.0,N1,412.931,Slab Culvert,KUTU - PALONG MOSZID SLAB,2.2,B,21.2215199757575,92.1617032590909,bridge,309
310,,N1,412.4695,link,link,930.0,A,21.2254177545124,92.1615297020702,link,310
311,156.0,N1,412.008,Steel Beam & RCC Slab,KUTUB PALONG,11.3,C,21.2293155332673,92.1613561450495,bridge,311
312,,N1,411.909,link,link,205.0,A,21.23009700594055,92.16105664554455,link,312
313,157.0,N1,411.81,Slab Culvert,P. F PARA SLAB,2.0,A,21.2308784786138,92.1607571460396,bridge,313
314,,N1,410.02250000000004,link,link,3586.0,A,21.23830236897355,92.14903067668645,link,314
315,158.0,N1,408.235,Steel Beam & RCC Slab,UKHIYA BAZAR,20.7,B,21.2457262593333,92.1373042073333,bridge,315
316,,N1,408.01,link,link,462.0,A,21.2473453732646,92.13507264931326,link,316
317,159.0,N1,407.785,Slab Culvert,UKLIA-SHAHABMARKAT,2.4,C,21.2489644871959,92.1328410912932,bridge,317
318,,N1,407.512,link,link,551.0,A,21.24970909359795,92.1317951956466,link,318
319,160.0,N1,407.239,Steel Beam & RCC Slab,OKYIA STATION,8.5,C,21.2504537,92.1307493,bridge,319
320,,N1,407.015,link,link,458.0,A,21.25212825,92.128673195,link,320
321,161.0,N1,406.791,Steel Beam & RCC Slab,WEST OGALA,11.1,C,21.2538028,92.12659709,bridge,321
322,,N1,406.654,link,link,281.0,A,21.254504617573197,92.1254921504393,link,322
323,162.0,N1,406.517,Slab Culvert,JADIMORA (1,2.4,A,21.2552064351464,92.1243872108786,bridge,323
324,,N1,406.3675,link,link,309.0,A,21.256130765787447,92.12340185722499,link,324
325,163.0,N1,406.218,Arch Masonry,JADIMORA (3,17.0,A,21.2570550964285,92.1224165035714,bridge,325
326,,N1,406.0935,link,link,259.0,A,21.2578396595429,92.1215672439535,link,326
327,164.0,N1,405.969,Slab Culvert,JADI MORA (2 CULVERT,2.4,A,21.2586242226573,92.1207179843356,bridge,327
328,,N1,405.8485,link,link,246.0,A,21.259335796223752,92.119852035944,link,328
329,165.0,N1,405.728,Steel Beam & RCC Slab,JADIMURA BRIDGE,6.6,C,21.2600473697902,92.1189860875524,bridge,329
330,,N1,405.251,link,link,963.0,A,21.262815358819353,92.1155267825025,link,330
331,166.0,N1,404.774,Steel Beam & RCC Slab,MODDO RAJAPALONG,11.5,C,21.2655833478485,92.1120674774526,bridge,331
332,,N1,404.6305,link,link,318.0,A,21.26635844543885,92.11096976419961,link,332
333,167.0,N1,404.487,Steel Beam & RCC Slab,HIZOLIA BRIDGE,50.6,C,21.2671335430292,92.1098720509466,bridge,333
334,,N1,404.44,link,link,125.0,A,21.2673874077452,92.10951252117036,link,334
335,168.0,N1,404.393,Steel Beam & RCC Slab,EJILA,11.1,C,21.2676412724612,92.1091529913941,bridge,335
336,,N1,404.0915,link,link,620.0,A,21.2696264566121,92.1073800376649,link,336
337,169.0,N1,403.79,Steel Beam & RCC Slab,CHADIRIKHANA,23.5,A,21.271611640763,92.1056070839357,bridge,337
338,,N1,403.6495,link,link,304.0,A,21.27275190547185,92.1050428269076,link,338
339,170.0,N1,403.509,Steel Beam & RCC Slab,CHADIRIKHANA,23.5,A,21.2738921701807,92.1044785698795,bridge,339
340,,N1,403.502,link,link,33.0,A,21.27394898052205,92.10445045742969,link,340
341,171.0,N1,403.495,Box Culvert,RATNAPALANG,14.0,A,21.2740057908634,92.1044223449799,bridge,341
342,,N1,402.909,link,link,1184.0,A,21.2788720112035,92.10248848993959,link,342
343,172.0,N1,402.323,Box Culvert,COURT BAZAR,10.3,A,21.2837382315436,92.1005546348993,bridge,343
344,,N1,402.1065,link,link,444.0,A,21.2856441407718,92.1003085130928,link,344
345,173.0,N1,401.89,Steel Beam & RCC Slab,COTBAZR MUSLIM HOS,11.0,B,21.28755005,92.1000623912863,bridge,345
346,,N1,401.821,link,link,151.0,A,21.288162425,92.10000868008295,link,346
347,174.0,N1,401.752,Box Culvert,SHAPUR,14.1,A,21.2887748,92.0999549688796,bridge,347
348,,N1,401.106,link,link,1330.0,A,21.29426008099095,92.09871611398935,link,348
349,175.0,N1,400.46,Steel Beam & RCC Slab,SHAPUR STEEL BEAM AND RCC SLAB,61.3,D,21.2997453619819,92.0974772590991,bridge,349
350,,N1,400.2435,link,link,465.0,A,21.3016309404504,92.0971630025225,link,350
351,176.0,N1,400.027,Slab Culvert,MORICHIA PALONG,2.3,C,21.3035165189189,92.0968487459459,bridge,351
352,,N1,399.7395,link,link,577.0,A,21.30587168116995,92.0970567887624,link,352
353,177.0,N1,399.452,Box Culvert,MORICHIA PALONG,2.4,B,21.308226843421,92.0972648315789,bridge,353
354,,N1,398.929,link,link,1072.0,A,21.31221825481005,92.0956120523953,link,354
355,178.0,N1,398.406,Steel Beam & RCC Slab,MARIECHA BAZAR,49.3,C,21.3162096661991,92.0939592732117,bridge,355
356,,N1,398.0425,link,link,752.0,A,21.3183963970461,92.0917280182082,link,356
357,179.0,N1,397.679,Arch Masonry,Jasoya check post.,1.3,B,21.3205831278931,92.0894967632047,bridge,357
358,,N1,397.635,link,link,94.0,A,21.320845955123,92.0891901992494,link,358
359,180.0,N1,397.591,Steel Beam & RCC Slab,MORICHIA,11.2,D,21.3211087823529,92.0888836352941,bridge,359
360,,N1,397.3675,link,link,455.0,A,21.3224478541176,92.08731330676466,link,360
361,181.0,N1,397.144,RCC Girder Bridge,JASOYA PALONG RCC GIDER BRIDGE,5.0,C,21.3237869258823,92.0857429782352,bridge,361
362,,N1,396.87,link,link,573.0,A,21.32535231481085,92.0838569259089,link,362
363,182.0,N1,396.596,Steel Beam & RCC Slab,JASOYA PALONG,45.6,C,21.3269177037394,92.0819708735826,bridge,363
364,,N1,396.118,link,link,991.0,A,21.33037839045415,92.08050686905915,link,364
365,183.0,N1,395.64,Steel Beam & RCC Slab,DOA PATONG,24.1,C,21.3338390771689,92.0790428645357,bridge,365
366,,N1,395.484,link,link,325.0,A,21.3351978442922,92.07900328280056,link,366
367,184.0,N1,395.328,Slab Culvert,KHONIA POLONG.,2.3,B,21.3365566114155,92.0789637010654,bridge,367
368,,N1,395.0045,link,link,655.0,A,21.33932296430585,92.07890878819626,link,368
369,185.0,N1,394.681,Box Culvert,KHONIA POLONG,14.1,A,21.3420893171962,92.0788538753271,bridge,369
370,,N1,394.494,link,link,387.0,A,21.343710764485948,92.0789121074766,link,370
371,186.0,N1,394.307,Steel Beam & RCC Slab,CONIA PARA,11.3,C,21.3453322117757,92.0789703396261,bridge,371
372,,N1,394.0355,link,link,559.0,A,21.34767870348975,92.0787023165756,link,372
373,187.0,N1,393.764,PC Girder Bridge,Modomconiara,21.5,C,21.3500251952038,92.0784342935251,bridge,373
374,,N1,393.401,link,link,739.0,A,21.3531402488019,92.07875849676256,link,374
375,188.0,N1,393.038,Box Culvert,NORTH CONIA PARA BOX CULVERT,4.0,A,21.3562553024,92.0790827,bridge,375
376,,N1,392.89,link,link,299.0,A,21.35750059337285,92.07921111647195,link,376
377,189.0,N1,392.742,Slab Culvert,NORTH CONIAPARA,2.2,C,21.3587458843457,92.0793395329439,bridge,377
378,,N1,392.68050000000005,link,link,125.0,A,21.3592368353971,92.0795710344626,link,378
379,190.0,N1,392.619,Slab Culvert,NORTH-CONIAPARA,1.3,A,21.3597277864485,92.0798025359813,bridge,379
380,,N1,392.5725,link,link,95.0,A,21.360098993341047,92.07997757371496,link,380
381,191.0,N1,392.526,Box Culvert,TULA BAGAN,2.5,A,21.3604702002336,92.0801526114486,bridge,381
382,,N1,392.47400000000005,link,link,106.0,A,21.360885313317702,92.08034835257004,link,382
383,192.0,N1,392.422,Slab Culvert,TOLA BAGAN,1.6,B,21.3613004264018,92.0805440936915,bridge,383
384,,N1,392.25750000000005,link,link,330.0,A,21.36270032581085,92.080937849485,link,384
385,193.0,N1,392.093,Slab Culvert,TULA BAGAN,1.3,B,21.3641002252199,92.0813316052785,bridge,385
386,,N1,392.045,link,link,100.0,A,21.364513510623148,92.0813466665465,link,386
387,194.0,N1,391.997,RCC Girder Bridge,TULA BAGUN,7.1,C,21.3649267960264,92.0813617278145,bridge,387
388,,N1,391.83050000000003,link,link,337.0,A,21.3662630189087,92.08091520047441,link,388
389,195.0,N1,391.664,Slab Culvert,PARARHORA CULVERT,1.3,B,21.367599241791,92.0804686731343,bridge,389
390,,N1,391.5925,link,link,144.0,A,21.36812223043745,92.08026008618546,link,390
391,196.0,N1,391.521,Slab Culvert,TULA BAGAN.,1.3,A,21.3686452190839,92.0800514992366,bridge,391
392,,N1,391.447,link,link,149.0,A,21.36919442900755,92.07984749083965,link,392
393,197.0,N1,391.373,Slab Culvert,TELA BAGAN SLAB CULVERT,1.3,A,21.3697436389312,92.0796434824427,bridge,393
394,,N1,391.31399999999996,link,link,119.0,A,21.37021695490245,92.0793553805417,link,394
395,198.0,N1,391.255,Box Culvert,TULA BAGAN BOX CULVERT,1.3,A,21.3706902708737,92.0790672786407,bridge,395
396,,N1,391.14300000000003,link,link,225.0,A,21.3715535583626,92.0784801880103,link,396
397,199.0,N1,391.031,Slab Culvert,TULA BAGAN SLAB CULVERT,1.3,C,21.3724168458515,92.0778930973799,bridge,397
398,,N1,390.9225,link,link,218.0,A,21.3731063023561,92.07725837938615,link,398
399,200.0,N1,390.814,Slab Culvert,PANCR CHAR SLAB CULVERT,1.3,C,21.3737957588607,92.0766236613924,bridge,399
400,,N1,390.70450000000005,link,link,220.0,A,21.3740878889679,92.0757427015054,link,400
401,201.0,N1,390.595,Slab Culvert,PANAR HORA SLAB CULVERT,1.3,A,21.3743800190751,92.0748617416184,bridge,401
402,,N1,390.5505,link,link,90.0,A,21.3744586271676,92.0744616274566,link,402
403,202.0,N1,390.506,Slab Culvert,PANAR CHORI SLAB CULVERT,1.3,A,21.3745372352601,92.0740615132948,bridge,403
404,,N1,390.431,link,link,152.0,A,21.374811145890902,92.07354490664736,link,404
405,203.0,N1,390.356,Slab Culvert,DHALLA SLAB CULVERT,2.4,C,21.3750850565217,92.0730282999999,bridge,405
406,,N1,390.249,link,link,217.0,A,21.3756821727663,92.07238706565926,link,406
407,204.0,N1,390.142,Slab Culvert,DALA SLAB CULVERT,3.0,A,21.3762792890109,92.0717458313186,bridge,407
408,,N1,390.09450000000004,link,link,97.0,A,21.37658375879115,92.07143407994499,link,408
409,205.0,N1,390.047,Slab Culvert,DALA SLAB CULVERT,1.5,A,21.3768882285714,92.0711223285714,bridge,409
410,,N1,389.973,link,link,150.0,A,21.3773696600649,92.07073857629865,link,410
411,206.0,N1,389.899,Slab Culvert,DALA-3 SLAB CULVERT,2.2,C,21.3778510915584,92.0703548240259,bridge,411
412,,N1,389.8115,link,link,177.0,A,21.378581945779203,92.07042310487006,link,412
413,207.0,N1,389.724,Slab Culvert,DALA-2 SLAB CULVERT,1.5,A,21.3793128,92.0704913857142,bridge,413
414,,N1,389.704,link,link,42.0,A,21.3794657899441,92.0705522121308,link,414
415,208.0,N1,389.684,Slab Culvert,DALA -2 SLAB CULVERT,1.5,B,21.3796187798882,92.0706130385474,bridge,415
416,,N1,389.611,link,link,147.0,A,21.380230511731803,92.07080565251391,link,416
417,209.0,N1,389.538,Slab Culvert,PANCHORI,0.8,A,21.3808422435754,92.0709982664804,bridge,417
418,,N1,389.40999999999997,link,link,257.0,A,21.3818749553403,92.07097467534545,link,418
419,210.0,N1,389.282,Slab Culvert,PANCHARA SLAB CULVERT,1.7,A,21.3829076671052,92.0709510842105,bridge,419
420,,N1,389.27,link,link,26.0,A,21.38300637499995,92.07091599999995,link,420
421,211.0,N1,389.258,Slab Culvert,PANCHORI SLAB CULVERT,1.8,B,21.3831050828947,92.0708809157894,bridge,421
422,,N1,389.17949999999996,link,link,159.0,A,21.383755772368403,92.0707016302631,link,422
423,212.0,N1,389.101,Slab Culvert,PANAR CHORA SLAB CULVERT,2.8,B,21.3844064618421,92.0705223447368,bridge,423
424,,N1,389.0285,link,link,147.0,A,21.3850237975877,92.0704883321723,link,424
425,213.0,N1,388.956,Slab Culvert,PANCHARA SLAB CULVERT,1.8,C,21.3856411333333,92.0704543196078,bridge,425
426,,N1,388.92100000000005,link,link,72.0,A,21.38592986837115,92.07037140440616,link,426
427,214.0,N1,388.886,Slab Culvert,PANCHARA SLAB CULVERT,2.9,C,21.386218603409,92.0702884892045,bridge,427
428,,N1,388.8095,link,link,156.0,A,21.38683622467745,92.0700023891968,link,428
429,215.0,N1,388.733,Slab Culvert,PANCHARA SLAB CULVERT,2.7,B,21.3874538459459,92.0697162891891,bridge,429
430,,N1,388.649,link,link,171.0,A,21.38812952297295,92.06933929459456,link,430
431,216.0,N1,388.565,Slab Culvert,PANAR CHORH -3 SLAB CULVERT,2.7,C,21.3888052,92.0689623,bridge,431
432,,N1,388.4465,link,link,249.0,A,21.3898303553719,92.0687190004132,link,432
433,217.0,N1,388.328,Steel Beam & RCC Slab,PANCHORA STEEL BEAM AND RCC SLAB,22.0,C,21.3908555107438,92.0684757008264,bridge,433
434,,N1,388.0855,link,link,500.0,A,21.3929349667512,92.06803205730975,link,434
435,218.0,N1,387.843,Box Culvert,PANCHORI,8.3,A,21.3950144227586,92.0675884137931,bridge,435
436,,N1,387.6205,link,link,450.0,A,21.3969001602386,92.06705748313226,link,436
437,219.0,N1,387.398,Arch Masonry,CHALIYA TOLI -2 ARCH MASONRY,1.3,C,21.3987858977186,92.0665265524714,bridge,437
438,,N1,387.314,link,link,173.0,A,21.39948689847905,92.06630473498095,link,438
439,220.0,N1,387.23,Steel Beam & RCC Slab,RAKALAN PARA STEEL BEAM AND RCC SLAB,8.0,C,21.4001878992395,92.0660829174905,bridge,439
440,,N1,387.09900000000005,link,link,268.0,A,21.40109863704175,92.0654117713232,link,440
441,221.0,N1,386.968,Box Culvert,CHALIYATOLI,3.6,A,21.402009374844,92.0647406251559,bridge,441
442,,N1,386.731,link,link,477.0,A,21.403079646004052,92.0632896644436,link,442
443,222.0,N1,386.494,Slab Culvert,CHALATOLI,1.6,A,21.4041499171641,92.0618387037313,bridge,443
444,,N1,386.28200000000004,link,link,430.0,A,21.40525531574925,92.0599427411148,link,444
445,223.0,N1,386.07,RCC Bridge,SHAMMOTI PARA,10.0,D,21.4063607143344,92.0580467784983,bridge,445
446,,N1,385.92499999999995,link,link,296.0,A,21.40715906071745,92.05702963540296,link,446
447,224.0,N1,385.78,Slab Culvert,SOUTH MITHACHARI,2.8,A,21.4079574071005,92.0560124923076,bridge,447
448,,N1,385.697,link,link,169.0,A,21.40839866164545,92.0555181509157,link,448
449,225.0,N1,385.614,Slab Culvert,SOUTH MITHACHARI,3.0,A,21.4088399161904,92.0550238095238,bridge,449
450,,N1,385.4255,link,link,379.0,A,21.40938180003655,92.05345612655675,link,450
451,226.0,N1,385.237,Slab Culvert,SOUTH MITTA CULVERT,1.9,A,21.4099236838827,92.0518884435897,bridge,451
452,,N1,385.1075,link,link,264.0,A,21.4101109348644,92.0507753337948,link,452
453,227.0,N1,384.978,Box Culvert,SOUTH MITHACHARI,8.2,A,21.4102981858461,92.0496622239999,bridge,453
454,,N1,384.88300000000004,link,link,195.0,A,21.4102735213181,92.04884945274065,link,454
455,228.0,N1,384.788,Slab Culvert,SOUTH MITHACHARI,2.2,B,21.4102488567901,92.0480366814814,bridge,455
456,,N1,384.573,link,link,435.0,A,21.4106258946527,92.0461873186548,link,456
457,229.0,N1,384.358,Steel Beam & RCC Slab,SOUTH MITTA CHORI,8.3,B,21.4110029325153,92.0443379558282,bridge,457
458,,N1,384.17949999999996,link,link,365.0,A,21.4117498877835,92.04193240379965,link,458
459,230.0,N1,384.001,Box Culvert,SHORAR COOL,8.3,A,21.4124968430517,92.0395268517711,bridge,459
460,,N1,383.8165,link,link,379.0,A,21.413378387270498,92.03910026886425,link,460
461,231.0,N1,383.632,Box Culvert,KANAR PARA,10.9,A,21.4142599314893,92.0386736859574,bridge,461
462,,N1,383.45050000000003,link,link,372.0,A,21.415188347338052,92.037304697649,link,462
463,232.0,N1,383.269,RCC Girder Bridge,HAMBIR GONA-(2,8.1,C,21.4161167631868,92.0359357093406,bridge,463
464,,N1,383.1835,link,link,179.0,A,21.4165700029742,92.03533089119591,link,464
465,233.0,N1,383.098,Box Culvert,HAMBIR GONA (1,7.2,B,21.4170232427616,92.0347260730512,bridge,465
466,,N1,382.87350000000004,link,link,454.0,A,21.4182125131101,92.0332044895331,link,466
467,234.0,N1,382.649,Box Culvert,KAMBIR GONA,2.4,C,21.4194017834586,92.031682906015,bridge,467
468,,N1,382.352,link,link,601.0,A,21.4210369757499,92.0294876790384,link,468
469,235.0,N1,382.055,Steel Beam & RCC Slab,BASIC ARIA (1,11.3,C,21.4226721680412,92.0272924520618,bridge,469
470,,N1,382.02,link,link,78.0,A,21.4228676147766,92.02704020549825,link,470
471,236.0,N1,381.985,RCC Girder Bridge,BESIC AREA,4.5,C,21.423063061512,92.0267879589347,bridge,471
472,,N1,381.6795,link,link,618.0,A,21.424780841278,92.02533568330095,link,472
473,237.0,N1,381.374,Box Culvert,LINK ROAD CULVERT,9.0,A,21.426498621044,92.0238834076672,bridge,473
474,,N1,381.0665,link,link,625.0,A,21.42832627139155,92.02611345165965,link,474
475,238.0,N1,380.759,Box Culvert,RABAR DAM BOX,10.3,A,21.4301539217391,92.0283434956521,bridge,475
476,,N1,380.687,link,link,151.0,A,21.430239852598852,92.02898209707415,link,476
477,239.0,N1,380.615,Box Culvert,MOHURI RARA BOX,3.5,A,21.4303257834586,92.0296206984962,bridge,477
478,,N1,380.4805,link,link,339.0,A,21.429864573221,92.0307547238337,link,478
479,240.0,N1,380.346,RCC Girder Bridge,Bakkhali Bridge,136.3,C,21.4294033629834,92.0318887491712,bridge,479
480,,N1,379.925,link,link,915.0,A,21.4295958814917,92.0357416593856,link,480
481,241.0,N1,379.504,Box Culvert,MUKTAR KUL,9.2,A,21.4297884,92.0395945696,bridge,481
482,,N1,379.254,link,link,510.0,A,21.429616805128198,92.04198764441534,link,482
483,242.0,N1,379.004,Box Culvert,WEST DOVGE BOX CULVERT,10.9,A,21.4294452102564,92.0443807192307,bridge,483
484,,N1,378.74800000000005,link,link,524.0,A,21.4284848551282,92.04651446825466,link,484
485,243.0,N1,378.492,RCC Girder Bridge,SARKAR PARA BRIDGE,13.0,A,21.4275245,92.0486482172786,bridge,485
486,,N1,378.256,link,link,482.0,A,21.42779149741375,92.05093819441515,link,486
487,244.0,N1,378.02,Box Culvert,KHURULIA CHAIRMAN PARA BOX CULVERT,7.2,A,21.4280584948275,92.0532281715517,bridge,487
488,,N1,377.88649999999996,link,link,280.0,A,21.4280440898507,92.05449260384304,link,488
489,245.0,N1,377.753,Box Culvert,KHURULIA SCHOOL BOX CULVERT,18.6,A,21.4280296848739,92.0557570361344,bridge,489
490,,N1,377.63599999999997,link,link,252.0,A,21.4279325685497,92.0568622110939,link,490
491,246.0,N1,377.519,Box Culvert,KHURULIA SCHOOL BOX CULVERT,16.6,A,21.4278354522255,92.0579673860534,bridge,491
492,,N1,377.35400000000004,link,link,342.0,A,21.42757219398345,92.05951652648676,link,492
493,247.0,N1,377.189,Box Culvert,KHURULIA CULVERT,6.8,A,21.4273089357414,92.0610656669201,bridge,493
494,,N1,377.06,link,link,262.0,A,21.42724246672565,92.0622544281165,link,494
495,248.0,N1,376.931,Box Culvert,KHURUTIA BOX CULVERT,2.0,A,21.4271759977099,92.0634431893129,bridge,495
496,,N1,376.49649999999997,link,link,875.0,A,21.42727072375915,92.0671683350779,link,496
497,249.0,N1,376.062,Box Culvert,CHAKMAR KOOL BOX CULVERT,9.4,A,21.4273654498084,92.0708934808429,bridge,497
498,,N1,375.73900000000003,link,link,657.0,A,21.4269185249042,92.07383529042144,link,498
499,250.0,N1,375.416,Box Culvert,CHAKMARKOOL,12.4,A,21.4264716,92.0767771,bridge,499
500,,N1,375.2255,link,link,391.0,A,21.426623156640602,92.07860991835935,link,500
501,251.0,N1,375.035,Box Culvert,SAMBAR PUL CULVERT,7.4,A,21.4267747132812,92.0804427367187,bridge,501
502,,N1,374.845,link,link,388.0,A,21.42694054504635,92.08223427995355,link,502
503,252.0,N1,374.655,Box Culvert,ROMA TECHIPUL,8.2,A,21.4271063768115,92.0840258231884,bridge,503
504,,N1,374.368,link,link,588.0,A,21.42750118040575,92.08673831959419,link,504
505,253.0,N1,374.081,Box Culvert,ROMA CALLAGE BOX CULVERT,18.8,A,21.427895984,92.089450816,bridge,505
506,,N1,373.83950000000004,link,link,499.0,A,21.42812379059155,92.09176112138024,link,506
507,254.0,N1,373.598,Box Culvert,RAMU MOUR BOX CULVDERT,12.8,A,21.4283515971831,92.0940714267605,bridge,507
508,,N1,373.51099999999997,link,link,182.0,A,21.4285958144143,92.09473140641819,link,508
509,255.0,N1,373.424,Box Culvert,RAMU BY PASS MORE,3.5,A,21.4288400316455,92.0953913860759,bridge,509
510,,N1,373.308,link,link,237.0,A,21.429824395517052,92.0957548391078,link,510
511,256.0,N1,373.192,Box Culvert,RAMU BRAC OFFICE,7.2,A,21.4308087593886,92.0961182921397,bridge,511
512,,N1,372.98699999999997,link,link,415.0,A,21.43250861090235,92.09668949942555,link,512
513,257.0,N1,372.782,Box Culvert,MARULA BOX CULVERT,2.5,A,21.4342084624161,92.0972607067114,bridge,513
514,,N1,372.606,link,link,355.0,A,21.435704708824296,92.09781398954755,link,514
515,258.0,N1,372.43,Box Culvert,MARULA (WEST,3.0,A,21.4372009552325,92.0983672723837,bridge,515
516,,N1,372.139,link,link,613.0,A,21.439519963330497,92.09953781476325,link,516
517,259.0,N1,371.848,PC Girder Bridge,MITACMARI RAMU BRIDGE,58.6,B,21.4418389714285,92.1007083571428,bridge,517
518,,N1,371.744,link,link,238.0,A,21.44261276696425,92.1009881178571,link,518
519,260.0,N1,371.64,Box Culvert,RAMU HOSPITAL GATE,1.5,A,21.4433865625,92.1012678785714,bridge,519
520,,N1,371.2195,link,link,846.0,A,21.44697174881755,92.1003680109073,link,520
521,261.0,N1,370.799,Box Culvert,MITA CHARI BOX CULVERT,9.2,A,21.4505569351351,92.0994681432432,bridge,521
522,,N1,369.751,link,link,2108.0,A,21.4580492329626,92.10106241576325,link,522
523,262.0,N1,368.703,Box Culvert,JOARIANALA CULVERT,14.0,B,21.4655415307901,92.1026566882833,bridge,523
524,,N1,368.416,link,link,610.0,A,21.46779853056355,92.1016484557521,link,524
525,263.0,N1,368.129,PC Girder Bridge,Joarianala Bazar Bridge,57.65,A,21.470055530337,92.1006402232209,bridge,525
526,,N1,367.8645,link,link,559.0,A,21.4719500815478,92.09932640471385,link,526
527,264.0,N1,367.6,Box Culvert,JORIANALA,3.0,A,21.4738446327586,92.0980125862068,bridge,527
